0;1;2;3;4;5;Code ES
0;0;0;1;0;0;006147
0;0;0;0;0;1;006150
0;0;0;0;1;0;006182
1;0;0;0;0;0;006187
0;0;1;0;0;0;006198
0;0;0;0;1;0;006212
0;0;0;0;1;0;006230
0;1;0;0;0;0;006247
0;0;1;0;0;0;006250
0;1;0;0;0;0;006278
0;1;0;0;0;0;006281
0;0;0;1;0;0;006288
0;0;0;0;0;1;006304
0;0;0;0;1;0;006330
0;0;0;1;0;0;006364
0;1;0;0;0;0;006365
0;0;0;1;0;0;006381
0;0;0;1;0;0;006387
0;0;0;0;1;0;006397
0;1;0;0;0;0;006416
0;0;0;0;1;0;006429
0;0;0;0;0;1;006431
0;0;1;0;0;0;006438
0;0;0;0;1;0;006480
0;1;0;0;0;0;006496
0;1;0;0;0;0;006498
0;1;0;0;0;0;006506
0;1;0;0;0;0;006510
0;0;0;0;1;0;006512
0;0;0;0;0;1;006517
0;0;1;0;0;0;006526
0;0;1;0;0;0;006527
0;0;1;0;0;0;006577
0;1;0;0;0;0;006578
0;1;0;0;0;0;006588
0;0;1;0;0;0;006676
0;0;0;0;1;0;006690
0;0;1;0;0;0;006728
0;0;0;0;1;0;006734
0;0;0;0;1;0;006735
0;0;0;0;1;0;006737
0;0;0;0;1;0;006738
0;0;1;0;0;0;006763
0;0;1;0;0;0;006770
0;0;0;0;1;0;006786
0;0;1;0;0;0;006794
0;0;1;0;0;0;006799
0;0;0;0;1;0;006817
0;0;0;1;0;0;006836
0;0;1;0;0;0;006877
0;1;0;0;0;0;006883
0;0;1;0;0;0;006888
0;0;0;0;1;0;006889
1;0;0;0;0;0;006904
0;1;0;0;0;0;006915
0;0;0;0;1;0;006927
0;0;0;0;1;0;006934
0;0;0;0;1;0;006948
0;0;0;1;0;0;006969
0;1;0;0;0;0;006973
0;1;0;0;0;0;006985
0;1;0;0;0;0;006994
0;0;0;1;0;0;006997
0;0;0;0;1;0;006999
0;0;0;0;1;0;008062
0;0;0;0;1;0;008096
0;0;0;0;1;0;008098
0;0;0;0;1;0;008114
0;0;0;0;0;1;009084
0;0;0;0;1;0;009226
0;0;0;0;0;1;009234
0;0;0;0;0;1;009242
0;0;0;0;0;1;009305
0;0;0;0;0;1;009349
0;0;0;0;0;1;009380
0;0;1;0;0;0;009388
0;0;0;0;0;1;009401
0;0;0;0;0;1;009406
0;0;0;0;0;1;009415
0;0;1;0;0;0;009417
0;0;0;0;0;1;009426
0;0;0;0;0;1;009429
0;0;0;0;0;1;009436
0;0;0;0;1;0;010007
0;0;0;0;1;0;010009
0;0;0;0;1;0;010043
0;0;0;0;1;0;010044
0;0;0;1;0;0;010056
0;0;0;0;0;1;010060
0;0;0;0;1;0;010096
0;0;0;0;1;0;010103
0;0;1;0;0;0;010104
0;0;0;1;0;0;010112
0;0;1;0;0;0;010118
0;0;0;1;0;0;010152
0;0;0;0;1;0;010176
0;1;0;0;0;0;010184
0;0;0;1;0;0;010193
0;0;0;0;1;0;010197
0;0;1;0;0;0;010198
1;0;0;0;0;0;010226
1;0;0;0;0;0;015107
1;0;0;0;0;0;015129
0;0;0;0;0;1;024003
0;0;0;0;0;1;024004
0;0;0;0;0;1;024005
0;0;0;0;0;1;024008
0;0;0;0;0;1;024009
0;0;0;1;0;0;024013
0;0;0;0;0;1;024014
0;0;0;1;0;0;024017
0;0;0;0;0;1;024027
0;0;0;0;0;1;024028
0;0;1;0;0;0;024029
0;0;0;0;0;1;024030
0;0;0;0;0;1;000590
0;0;0;0;1;0;000591
0;0;1;0;0;0;000594
0;0;0;0;1;0;000599
0;1;0;0;0;0;006274
0;0;1;0;0;0;010019
0;1;0;0;0;0;014600
0;0;0;0;0;1;014602
